,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Travelling_Solo,Group_Size,Cabin_Deck,Cabin_Side,Cabin_Region1,Cabin_Region2,Cabin_Region3,Cabin_Region4,Cabin_Region5,Cabin_Region6,Age Group,Total Expenditure,No Spending,Expenditure Category
6874,7276_01,Earth,False,F/1507/P,55 Cancri e,22.0,False,0.0,642.0,0.0,52.0,0.0,Bland Spentley,False,True,1,F,P,False,False,False,False,False,True,Age_19-25,694.0,False,Low Expense
6875,7277_01,Earth,True,G/1184/S,TRAPPIST-1e,36.0,False,0.0,0.0,,0.0,0.0,Neila Pittson,True,True,1,G,S,False,False,False,True,False,False,Age_33_50,0.0,True,No Expense
6876,7278_01,Earth,False,E/485/S,TRAPPIST-1e,17.0,False,,188.0,795.0,0.0,0.0,Des Bryants,True,True,1,E,S,False,True,False,False,False,False,Age_0-18,983.0,False,Medium Expense
6877,7279_01,Europa,True,C/236/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Halsham Prombled,True,True,1,C,P,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
6878,7280_01,Mars,False,F/1508/P,TRAPPIST-1e,34.0,False,5959.0,0.0,3.0,0.0,0.0,Pix Stike,False,True,1,F,P,False,False,False,False,False,True,Age_33_50,5962.0,False,High Expense
6879,7283_01,Mars,,F/1509/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Walls One,True,True,1,F,P,False,False,False,False,False,True,Age_19-25,0.0,True,No Expense
6880,7284_01,Earth,False,G/1174/P,TRAPPIST-1e,17.0,False,,647.0,49.0,74.0,0.0,Rayle Walterson,False,True,1,G,P,False,False,False,True,False,False,Age_0-18,770.0,False,Medium Expense
6881,7285_01,Earth,True,G/1185/S,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,Francy Gainney,True,True,1,G,S,False,False,False,True,False,False,Age_33_50,0.0,True,No Expense
6882,7289_01,Europa,False,A/78/P,55 Cancri e,52.0,False,360.0,1314.0,8.0,641.0,66.0,Naschab Purellliss,True,True,1,A,P,True,False,False,False,False,False,age_50+,2389.0,False,High Expense
6883,7290_01,Europa,True,D/227/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Cheleon Bruthydre,True,False,5,D,P,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
6884,7290_02,Europa,True,D/227/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,,True,False,5,D,P,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
6885,7290_03,Europa,True,D/227/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Atrino Bruthydre,True,False,5,D,P,True,False,False,False,False,False,,0.0,True,No Expense
6886,7290_04,Europa,False,D/227/P,TRAPPIST-1e,36.0,False,83.0,1186.0,0.0,2160.0,736.0,Altara Bruthydre,False,False,5,D,P,True,False,False,False,False,False,Age_33_50,4165.0,False,High Expense
6887,7290_05,Europa,False,D/227/P,TRAPPIST-1e,36.0,False,31.0,3585.0,31.0,1400.0,0.0,Suhaino Bruthydre,False,False,5,D,P,True,False,False,False,False,False,Age_33_50,5047.0,False,High Expense
6888,7292_01,Mars,False,D/220/S,55 Cancri e,21.0,False,,0.0,0.0,1.0,378.0,Single Panad,False,True,1,D,S,True,False,False,False,False,False,Age_19-25,379.0,False,Low Expense
6889,7296_01,Mars,False,D/228/P,TRAPPIST-1e,33.0,False,627.0,0.0,171.0,254.0,130.0,Pon Blane,False,True,1,D,P,True,False,False,False,False,False,Age_33_50,1182.0,False,Medium Expense
6890,7297_01,Earth,False,G/1188/S,TRAPPIST-1e,40.0,False,678.0,0.0,229.0,0.0,0.0,,False,True,1,G,S,False,False,False,True,False,False,Age_33_50,907.0,False,Medium Expense
6891,7298_01,Earth,,F/1510/P,TRAPPIST-1e,24.0,False,185.0,0.0,478.0,29.0,0.0,Blanda Blangibson,True,True,1,F,P,False,False,False,False,False,True,Age_19-25,692.0,False,Low Expense
6892,7300_01,Earth,False,G/1189/S,TRAPPIST-1e,35.0,False,0.0,0.0,885.0,0.0,0.0,Joana Emenez,True,True,1,G,S,False,False,False,True,False,False,Age_33_50,885.0,False,Medium Expense
6893,7301_01,Mars,True,F/1511/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Fres Facke,True,True,1,F,P,False,False,False,False,False,True,Age_26-32,0.0,True,No Expense
6894,7302_01,Mars,False,E/486/S,TRAPPIST-1e,33.0,False,728.0,0.0,285.0,0.0,0.0,Rish Fle,False,True,1,E,S,False,True,False,False,False,False,Age_33_50,1013.0,False,Medium Expense
6895,7303_01,Earth,False,E/487/S,TRAPPIST-1e,51.0,False,3.0,33.0,12.0,38.0,896.0,Lonnez Adavisons,False,True,1,E,S,False,True,False,False,False,False,age_50+,982.0,False,Medium Expense
6896,7304_01,Mars,True,F/1512/P,TRAPPIST-1e,10.0,,0.0,0.0,0.0,0.0,0.0,Jet Sinda,True,True,1,F,P,False,False,False,False,False,True,Age_0-12,0.0,True,No Expense
6897,7305_01,Earth,True,G/1190/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Kaye Strongers,True,True,1,G,S,False,False,False,True,False,False,Age_33_50,0.0,True,No Expense
6898,7306_01,Earth,False,E/471/P,55 Cancri e,26.0,False,1.0,0.0,0.0,0.0,718.0,Toniel Stroyledgez,True,True,1,E,P,False,True,False,False,False,False,Age_26-32,719.0,False,Medium Expense
6899,7307_01,Earth,False,F/1405/S,TRAPPIST-1e,39.0,False,19.0,102.0,0.0,678.0,0.0,Velyne Hubbarton,False,True,1,F,S,False,False,False,False,True,False,Age_33_50,799.0,False,Medium Expense
6900,7309_01,Mars,False,F/1513/P,TRAPPIST-1e,14.0,False,738.0,5.0,297.0,0.0,0.0,Bases Kinad,False,True,1,F,P,False,False,False,False,False,True,Age_0-18,1040.0,False,Medium Expense
6901,7310_01,Mars,,D/229/P,TRAPPIST-1e,28.0,False,1059.0,0.0,6.0,117.0,0.0,Toale Bette,False,True,1,D,P,True,False,False,False,False,False,Age_26-32,1182.0,False,Medium Expense
6902,7311_01,Earth,False,F/1514/P,TRAPPIST-1e,18.0,False,0.0,949.0,0.0,0.0,0.0,Winia Gordanieves,False,True,1,F,P,False,False,False,False,False,True,Age_0-18,949.0,False,Medium Expense
6903,7313_01,Mars,False,D/231/P,TRAPPIST-1e,41.0,False,2754.0,398.0,21.0,0.0,0.0,Conth Kashe,False,True,1,D,P,True,False,False,False,False,False,Age_33_50,3173.0,False,High Expense
6904,7314_01,Europa,,C/237/P,,33.0,False,0.0,0.0,0.0,,0.0,Aldun Venticable,True,True,1,C,P,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
6905,7320_01,Earth,False,F/1517/P,TRAPPIST-1e,26.0,False,814.0,0.0,29.0,16.0,181.0,Tracia Fuentryoung,False,True,1,F,P,False,False,False,False,False,True,Age_26-32,1040.0,False,Medium Expense
6906,7321_01,Mars,True,F/1518/P,TRAPPIST-1e,31.0,False,0.0,,0.0,0.0,0.0,Otlios Kra,True,True,1,F,P,False,False,False,False,False,True,Age_26-32,0.0,True,No Expense
6907,7322_01,Earth,False,F/1408/S,TRAPPIST-1e,63.0,,0.0,0.0,424.0,0.0,2027.0,Tera Gardsondez,False,True,1,F,S,False,False,False,False,True,False,age_50+,2451.0,False,High Expense
6908,7323_01,Earth,False,F/1409/S,TRAPPIST-1e,30.0,False,0.0,0.0,547.0,,423.0,Terina Mcinton,False,True,1,F,S,False,False,False,False,True,False,Age_26-32,970.0,False,Medium Expense
6909,7324_01,Europa,False,C/238/P,TRAPPIST-1e,27.0,False,15.0,2886.0,0.0,249.0,71.0,Wezna Clugnobse,True,True,1,C,P,True,False,False,False,False,False,Age_26-32,3221.0,False,High Expense
6910,7326_01,Earth,False,F/1519/P,TRAPPIST-1e,47.0,False,2916.0,0.0,14.0,63.0,0.0,France Barbes,False,True,1,F,P,False,False,False,False,False,True,Age_33_50,2993.0,False,High Expense
6911,7327_01,Mars,False,F/1520/P,TRAPPIST-1e,37.0,False,1413.0,0.0,584.0,3.0,0.0,Bler Brity,True,True,1,F,P,False,False,False,False,False,True,Age_33_50,2000.0,False,High Expense
6912,7328_01,Earth,False,F/1410/S,TRAPPIST-1e,14.0,False,399.0,22.0,458.0,506.0,187.0,Agnesa Cainghannon,False,True,1,F,S,False,False,False,False,True,False,Age_0-18,1572.0,False,High Expense
6913,7330_01,,False,C/268/S,TRAPPIST-1e,27.0,False,0.0,63.0,8.0,129.0,2960.0,Nunkino Rimplighty,False,True,1,C,S,True,False,False,False,False,False,Age_26-32,3160.0,False,High Expense
6914,7331_01,Mars,False,D/232/P,TRAPPIST-1e,61.0,False,1711.0,0.0,0.0,0.0,8.0,Mureah Nacke,False,True,1,D,P,True,False,False,False,False,False,age_50+,1719.0,False,High Expense
6915,7332_01,Earth,False,E/488/S,TRAPPIST-1e,39.0,False,2.0,0.0,0.0,2.0,787.0,Violan Holliams,False,True,1,E,S,False,True,False,False,False,False,Age_33_50,791.0,False,Medium Expense
6916,7334_01,Earth,False,E/490/S,TRAPPIST-1e,22.0,False,0.0,0.0,787.0,1.0,,Essara Schwardson,False,True,1,E,S,False,True,False,False,False,False,Age_19-25,788.0,False,Medium Expense
6917,7336_01,,False,F/1411/S,TRAPPIST-1e,30.0,False,2.0,0.0,5.0,1.0,962.0,Dianie Lambles,False,False,2,F,S,False,False,False,False,True,False,Age_26-32,970.0,False,Medium Expense
6918,7336_02,,False,F/1411/S,TRAPPIST-1e,26.0,False,0.0,0.0,902.0,0.0,0.0,Tanley Leodger,False,False,2,F,S,False,False,False,False,True,False,Age_26-32,902.0,False,Medium Expense
6919,7337_01,Europa,False,A/89/S,TRAPPIST-1e,25.0,False,0.0,115.0,0.0,1823.0,4041.0,Ranons Folkshbox,False,True,1,A,S,True,False,False,False,False,False,Age_19-25,5979.0,False,High Expense
6920,7338_01,Mars,False,D/233/P,TRAPPIST-1e,42.0,False,1318.0,0.0,1386.0,,,Jumars Colte,False,True,1,D,P,True,False,False,False,False,False,Age_33_50,2704.0,False,High Expense
6921,7339_01,Europa,False,E/474/P,,33.0,False,0.0,2107.0,0.0,15586.0,473.0,Ainkard Fanseld,False,True,1,E,P,False,True,False,False,False,False,Age_33_50,18166.0,False,High Expense
6922,7340_01,Europa,False,E/475/P,TRAPPIST-1e,60.0,False,0.0,307.0,0.0,484.0,1967.0,Giedion Blanspe,False,True,1,E,P,False,True,False,False,False,False,age_50+,2758.0,False,High Expense
6923,7341_01,Earth,True,G/1191/S,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Brene Horners,True,True,1,G,S,False,False,False,True,False,False,Age_0-18,0.0,True,No Expense
6924,7342_01,Earth,False,G/1178/P,TRAPPIST-1e,50.0,False,0.0,185.0,0.0,1.0,558.0,Stevey Haynard,True,True,1,G,P,False,False,False,True,False,False,Age_33_50,744.0,False,Medium Expense
6925,7343_01,Earth,False,F/1412/S,TRAPPIST-1e,22.0,False,0.0,0.0,1.0,95.0,605.0,Tyle Mcbriddley,False,True,1,F,S,False,False,False,False,True,False,Age_19-25,701.0,False,Low Expense
6926,7344_01,Earth,False,F/1413/S,PSO J318.5-22,15.0,False,0.0,0.0,9.0,0.0,952.0,Ianya Powery,False,True,1,F,S,False,False,False,False,True,False,Age_0-18,961.0,False,Medium Expense
6927,7346_01,Mars,False,E/476/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,,Wales Blan,False,True,1,E,P,False,True,False,False,False,False,Age_26-32,0.0,True,No Expense
6928,7347_01,Earth,False,G/1179/P,55 Cancri e,58.0,False,0.0,435.0,2.0,0.0,239.0,Neilda Bardsey,False,True,1,G,P,False,False,False,True,False,False,age_50+,676.0,False,Low Expense
6929,7350_01,Earth,True,G/1192/S,TRAPPIST-1e,48.0,False,0.0,,0.0,0.0,0.0,Stene Strongers,True,True,1,G,S,False,False,False,True,False,False,Age_33_50,0.0,True,No Expense
6930,7351_01,Europa,True,D/221/S,55 Cancri e,36.0,False,0.0,0.0,0.0,,0.0,Sularon Loring,True,True,1,D,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
6931,7353_01,Europa,False,C/269/S,TRAPPIST-1e,60.0,False,0.0,3435.0,0.0,5458.0,10.0,Gorabba Openduave,False,False,3,C,S,True,False,False,False,False,False,age_50+,8903.0,False,High Expense
6932,7353_02,Europa,True,C/269/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Sularon Openduave,True,False,3,C,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
6933,7353_03,Europa,False,np.nan/np.nan/np.nan,TRAPPIST-1e,58.0,False,0.0,1386.0,2.0,128.0,2577.0,Auvam Openduave,True,False,3,F,S,False,True,False,False,False,False,age_50+,4093.0,False,High Expense
6934,7356_01,Earth,True,G/1181/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Eline Merkins,False,False,2,G,P,False,False,False,True,False,False,Age_33_50,0.0,True,No Expense
6935,7356_02,Earth,True,G/1181/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,,0.0,Herry Merkins,True,False,2,G,P,False,False,False,True,False,False,Age_0-12,0.0,True,No Expense
6936,7358_01,Earth,False,F/1522/P,55 Cancri e,23.0,False,3.0,0.0,2.0,61.0,634.0,Len Mirez,False,True,1,F,P,False,False,False,False,False,True,Age_19-25,700.0,False,Low Expense
6937,7359_01,Earth,False,E/492/S,PSO J318.5-22,21.0,False,0.0,434.0,0.0,75.0,135.0,Ellana Jenson,True,True,1,E,S,False,True,False,False,False,False,Age_19-25,644.0,False,Low Expense
6938,7360_01,Earth,True,G/1194/S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Chery Joycerton,True,True,1,G,S,False,False,False,True,False,False,Age_26-32,0.0,True,No Expense
6939,7361_01,Europa,True,C/239/P,55 Cancri e,23.0,,0.0,0.0,0.0,0.0,0.0,Gieba Rodwative,True,False,2,C,P,True,False,False,False,False,False,Age_19-25,0.0,True,No Expense
6940,7361_02,Europa,True,C/239/P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Genubih Rodwative,True,False,2,C,P,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
6941,7365_01,Earth,False,G/1183/P,TRAPPIST-1e,20.0,False,0.0,802.0,0.0,16.0,0.0,Ivanna Wilderssen,False,True,1,G,P,False,False,False,True,False,False,Age_19-25,818.0,False,Medium Expense
6942,7366_01,Earth,False,G/1184/P,TRAPPIST-1e,24.0,False,821.0,0.0,0.0,68.0,0.0,Garion Ayalazquez,False,True,1,G,P,False,False,False,True,False,False,Age_19-25,889.0,False,Medium Expense
6943,7367_01,Mars,False,D/234/P,TRAPPIST-1e,21.0,False,2611.0,0.0,103.0,4.0,0.0,Lidex Letty,False,False,2,D,P,True,False,False,False,False,False,Age_19-25,2718.0,False,High Expense
6944,7367_02,Mars,False,F/1523/P,TRAPPIST-1e,55.0,False,1236.0,0.0,52.0,0.0,0.0,Melios Letty,False,False,2,F,P,False,False,False,False,False,True,age_50+,1288.0,False,Medium Expense
6945,7370_01,Earth,False,F/1525/P,TRAPPIST-1e,21.0,False,0.0,70.0,2.0,0.0,486.0,Frandy Cartiz,False,True,1,F,P,False,False,False,False,False,True,Age_19-25,558.0,False,Low Expense
6946,7371_01,Earth,True,G/1185/P,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Dandra Reyersendry,True,True,1,G,P,False,False,False,True,False,False,Age_33_50,0.0,True,No Expense
6947,7372_01,Earth,False,F/1526/P,TRAPPIST-1e,40.0,False,2.0,147.0,0.0,1695.0,1147.0,Leria Gallandez,False,True,1,F,P,False,False,False,False,False,True,Age_33_50,2991.0,False,High Expense
6948,7374_01,Mars,True,F/1527/P,TRAPPIST-1e,30.0,False,0.0,,0.0,0.0,0.0,Apple Cre,True,True,1,F,P,False,False,False,False,False,True,Age_26-32,0.0,True,No Expense
6949,7376_01,Europa,True,E/477/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Neutrin Mirinanty,True,True,1,E,P,False,True,False,False,False,False,Age_26-32,0.0,True,No Expense
6950,7377_01,Earth,True,G/1186/P,PSO J318.5-22,43.0,False,0.0,0.0,0.0,0.0,0.0,Estine Steelerettt,False,True,1,G,P,False,False,False,True,False,False,Age_33_50,0.0,True,No Expense
6951,7379_01,Earth,False,F/1416/S,TRAPPIST-1e,20.0,False,9.0,0.0,1540.0,0.0,0.0,Annard Bryants,False,True,1,F,S,False,False,False,False,True,False,Age_19-25,1549.0,False,High Expense
6952,7385_01,Earth,False,F/1417/S,PSO J318.5-22,19.0,False,40.0,0.0,77.0,572.0,0.0,Coracy Reyerson,False,True,1,F,S,False,False,False,False,True,False,Age_19-25,689.0,False,Low Expense
6953,7387_01,Europa,False,C/240/P,TRAPPIST-1e,40.0,False,0.0,3508.0,761.0,12.0,32.0,Okulas Blercat,True,True,1,C,P,True,False,False,False,False,False,Age_33_50,4313.0,False,High Expense
6954,7388_01,Earth,True,G/1198/S,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Sterry Mclardson,True,True,1,G,S,False,False,False,True,False,False,Age_0-18,0.0,True,No Expense
6955,7390_01,Earth,False,G/1190/P,TRAPPIST-1e,62.0,False,240.0,0.0,0.0,586.0,10.0,Isa Wiggs,False,True,1,G,P,False,False,False,True,False,False,age_50+,836.0,False,Medium Expense
6956,7391_01,Earth,True,G/1191/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,,0.0,Joycey Coffmaney,False,True,1,G,P,False,False,False,True,False,False,Age_26-32,0.0,True,No Expense
6957,7392_01,Earth,True,G/1192/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Floyde Holton,False,True,1,G,P,False,False,False,True,False,False,Age_33_50,0.0,True,No Expense
6958,7393_01,Earth,False,E/478/P,,40.0,False,0.0,0.0,0.0,7.0,782.0,Coracy Barks,False,True,1,E,P,False,True,False,False,False,False,Age_33_50,789.0,False,Medium Expense
6959,7394_01,Earth,False,G/1193/P,55 Cancri e,25.0,False,0.0,653.0,21.0,0.0,0.0,Iree Strongers,False,True,1,G,P,False,False,False,True,False,False,Age_19-25,674.0,False,Low Expense
6960,7395_01,Europa,True,B/277/S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Schelik Suasharic,True,False,4,B,S,True,False,False,False,False,False,Age_0-18,0.0,True,No Expense
6961,7395_02,Europa,True,B/277/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Scellus Suasharic,True,False,4,B,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
6962,7395_03,Europa,False,B/277/S,TRAPPIST-1e,38.0,False,4.0,5974.0,0.0,3682.0,197.0,Algeno Suasharic,False,False,4,B,S,True,False,False,False,False,False,Age_33_50,9857.0,False,High Expense
6963,7395_04,Europa,False,B/277/S,55 Cancri e,43.0,True,0.0,486.0,0.0,0.0,2470.0,Beten Suasharic,False,False,4,B,S,True,False,False,False,False,False,Age_33_50,2956.0,False,High Expense
6964,7396_01,Europa,False,C/271/S,55 Cancri e,28.0,False,6.0,3392.0,3944.0,987.0,0.0,Zibah Queldry,True,False,3,C,S,True,False,False,False,False,False,Age_26-32,8329.0,False,High Expense
6965,7396_02,Europa,True,C/271/S,TRAPPIST-1e,31.0,True,0.0,0.0,0.0,0.0,0.0,Muontak Ingent,True,False,3,C,S,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
6966,7396_03,Europa,True,C/271/S,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Elerops Monsintic,True,False,3,C,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
6967,7398_01,Earth,False,F/1531/P,TRAPPIST-1e,19.0,,105.0,271.0,1.0,377.0,17.0,Jonaye Stephend,True,True,1,F,P,False,False,False,False,False,True,Age_19-25,771.0,False,Medium Expense
6968,7399_01,Earth,False,F/1418/S,TRAPPIST-1e,24.0,False,0.0,0.0,217.0,0.0,544.0,Sanda Casonston,False,True,1,F,S,False,False,False,False,True,False,Age_19-25,761.0,False,Medium Expense
6969,7401_01,Mars,,E/479/P,55 Cancri e,20.0,False,0.0,0.0,,0.0,0.0,Diles Merte,False,True,1,E,P,False,True,False,False,False,False,Age_19-25,0.0,True,No Expense
6970,7402_01,Europa,,C/272/S,TRAPPIST-1e,16.0,False,0.0,1417.0,3.0,27.0,186.0,Wimpha Stioutody,True,False,2,C,S,True,False,False,False,False,False,Age_0-18,1633.0,False,High Expense
6971,7402_02,Europa,True,C/272/S,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Mesarid Stioutody,True,False,2,C,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
6972,7403_01,Earth,False,G/1194/P,TRAPPIST-1e,19.0,False,294.0,79.0,536.0,0.0,0.0,Charly Gibbsonton,False,True,1,G,P,False,False,False,True,False,False,Age_19-25,909.0,False,Medium Expense
6973,7405_01,Earth,False,F/1419/S,TRAPPIST-1e,23.0,False,0.0,1089.0,311.0,0.0,0.0,Hellia Steeletters,True,True,1,F,S,False,False,False,False,True,False,Age_19-25,1400.0,False,Medium Expense
6974,7406_01,Earth,False,G/1195/P,TRAPPIST-1e,19.0,False,0.0,78.0,801.0,0.0,7.0,Tarah Balley,False,True,1,G,P,False,False,False,True,False,False,Age_19-25,886.0,False,Medium Expense
6975,7408_01,Mars,False,F/1420/S,TRAPPIST-1e,32.0,False,193.0,,1116.0,0.0,0.0,Plat Katte,False,True,1,F,S,False,False,False,False,True,False,Age_26-32,1309.0,False,Medium Expense
6976,7410_01,Earth,False,G/1201/S,TRAPPIST-1e,41.0,False,85.0,804.0,0.0,0.0,0.0,Jaimer Cartz,True,True,1,G,S,False,False,False,False,True,False,Age_33_50,889.0,False,Medium Expense
6977,7411_01,Earth,False,F/1533/P,TRAPPIST-1e,30.0,False,1110.0,0.0,439.0,5.0,0.0,Racy Bakericks,False,True,1,F,P,False,False,False,False,False,True,Age_26-32,1554.0,False,High Expense
6978,7416_01,Europa,False,B/278/S,55 Cancri e,41.0,,0.0,10049.0,214.0,5287.0,1845.0,Astrah Burcaling,False,True,1,B,S,True,False,False,False,False,False,Age_33_50,17395.0,False,High Expense
6979,7418_01,Mars,False,F/1534/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Apench Ses,True,True,1,F,P,False,False,False,False,False,True,Age_0-12,0.0,True,No Expense
6980,7419_01,Earth,False,G/1197/P,,39.0,False,1.0,875.0,0.0,6.0,0.0,Race Bardson,True,False,2,G,P,False,False,False,True,False,False,Age_33_50,882.0,False,Medium Expense
6981,7419_02,Earth,False,F/1535/P,TRAPPIST-1e,47.0,False,0.0,61.0,805.0,0.0,6.0,Lerion Bardson,True,False,2,F,P,False,False,False,False,False,True,Age_33_50,872.0,False,Medium Expense
6982,7422_01,Earth,False,G/1204/S,TRAPPIST-1e,21.0,False,550.0,0.0,61.0,4.0,5.0,Shery Lardsonald,False,True,1,G,S,False,False,False,False,True,False,Age_19-25,620.0,False,Low Expense
6983,7425_01,Earth,True,G/1200/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,,Milyla Balderts,True,False,2,G,P,False,False,False,False,True,False,Age_26-32,0.0,True,No Expense
6984,7425_02,Earth,False,G/1200/P,TRAPPIST-1e,19.0,False,879.0,0.0,0.0,10.0,0.0,Willip Balderts,False,False,2,G,P,False,False,False,False,True,False,Age_19-25,889.0,False,Medium Expense
6985,7427_01,Mars,,F/1423/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Rafox Banie,True,True,1,F,S,False,False,False,False,True,False,Age_33_50,0.0,True,No Expense
6986,7428_01,Europa,False,A/79/P,TRAPPIST-1e,28.0,False,0.0,132.0,4.0,1915.0,0.0,Iononus Fulazy,False,True,1,A,P,True,False,False,False,False,False,Age_26-32,2051.0,False,High Expense
6987,7429_01,Mars,False,np.nan/np.nan/np.nan,TRAPPIST-1e,38.0,False,1126.0,0.0,23.0,34.0,0.0,Cuses Pread,False,True,1,F,S,False,True,False,False,False,False,Age_33_50,1183.0,False,Medium Expense
6988,7430_01,Earth,False,G/1205/S,PSO J318.5-22,24.0,False,549.0,3.0,201.0,0.0,0.0,Isa Vantonson,False,True,1,G,S,False,False,False,False,True,False,Age_19-25,753.0,False,Medium Expense
6989,7431_01,Europa,False,A/90/S,55 Cancri e,31.0,False,,2954.0,0.0,170.0,756.0,Altanin Barmant,False,True,1,A,S,True,False,False,False,False,False,Age_26-32,3880.0,False,High Expense
6990,7432_01,Europa,True,E/481/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Ainkard Amonysidle,True,True,1,E,P,False,True,False,False,False,False,Age_33_50,0.0,True,No Expense
6991,7435_01,Europa,True,B/244/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Arid Couresteer,True,True,1,B,P,True,False,False,False,False,False,Age_26-32,0.0,True,No Expense
6992,7436_01,Earth,,G/1202/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Letty Meyersones,False,True,1,G,P,False,False,False,False,True,False,Age_26-32,0.0,True,No Expense
6993,7437_01,Europa,True,B/279/S,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Mesatan Disgul,True,False,3,B,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
6994,7437_02,Europa,True,B/279/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Kraban Disgul,True,False,3,B,S,True,False,False,False,False,False,Age_33_50,0.0,True,No Expense
6995,7437_03,Europa,True,B/279/S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Sadalm Clumshangs,True,False,3,B,S,True,False,False,False,False,False,age_50+,0.0,True,No Expense
6996,7438_01,Earth,False,E/483/P,55 Cancri e,42.0,False,0.0,279.0,30.0,409.0,0.0,Gaylah Hanner,True,True,1,E,P,False,True,False,False,False,False,Age_33_50,718.0,False,Medium Expense
6997,7442_01,Earth,False,E/495/S,TRAPPIST-1e,43.0,False,20.0,0.0,726.0,,0.0,Antony Morrencis,False,False,2,E,S,False,True,False,False,False,False,Age_33_50,746.0,False,Medium Expense
6998,7442_02,Earth,True,np.nan/np.nan/np.nan,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Franda Morrencis,False,False,2,F,S,False,True,False,False,False,False,Age_0-18,0.0,True,No Expense
6999,7444_01,Earth,True,G/1203/P,TRAPPIST-1e,17.0,False,0.0,0.0,,0.0,0.0,Kenny Thorney,False,True,1,G,P,False,False,False,False,True,False,Age_0-18,0.0,True,No Expense
7000,7445_01,Earth,True,G/1208/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Coreen Hoppers,False,True,1,G,S,False,False,False,False,True,False,Age_19-25,0.0,True,No Expense
7001,7446_01,Earth,False,G/1204/P,TRAPPIST-1e,18.0,False,960.0,672.0,0.0,0.0,168.0,Mamina Hopez,False,True,1,G,P,False,False,False,False,True,False,Age_0-18,1800.0,False,High Expense
7002,7447_01,Mars,False,F/1539/P,TRAPPIST-1e,24.0,False,,0.0,299.0,814.0,0.0,Chees Oncy,False,True,1,F,P,False,False,False,False,False,True,Age_19-25,1113.0,False,Medium Expense
7003,7448_01,Earth,False,F/1540/P,55 Cancri e,25.0,False,244.0,0.0,40.0,294.0,124.0,Line Bradlerson,False,True,1,F,P,False,False,False,False,False,True,Age_19-25,702.0,False,Low Expense
